transaction_id,timestamp,phone_hash,bank,account_id,transaction_type,amount,direction,beneficiary_merchant,atm_id,city,channel,fraud_label
TXN-0000188,2019-07-30 02:08:58,d3baa2d45c95d0e4,ICICI,AC-148804,IMPS,118247.13,credit,Zomato,,Jaipur,online,no
TXN-0000189,2021-01-25 06:34:41,7814b651d2bb63cd,Axis,AC-116638,ATM_WITHDRAWAL,20000,debit,,ATM-00420,Pune,ATM,no
TXN-0000190,2019-03-04 20:07:58,f2124477f48d021a,Kotak,AC-704275,CASH_DEPOSIT,30797.94,debit,,,Kolkata,online,no
TXN-0000191,2020-06-24 00:19:02,834c9ac7e1d8137e,Union,AC-688954,ATM_WITHDRAWAL,25000,debit,,ATM-00574,Hyderabad,ATM,no
TXN-0000192,2020-07-29 14:53:32,9e49748d994eda73,Canara,AC-462498,POS,148647.26,debit,Swiggy,,Jaipur,POS,no
TXN-0000193,2022-06-29 15:34:29,373c1cb0ba2da5c9,SBI,AC-710501,UPI,62139.75,debit,Croma,,Bengaluru,online,no
TXN-0000194,2020-06-14 00:00:54,86e2fcf0591c2b8d,BOB,AC-386253,ATM_WITHDRAWAL,2000,debit,,ATM-01835,Bengaluru,ATM,no
TXN-0000195,2021-03-07 04:26:24,475791b8d2c2a1e6,Union,AC-746855,IMPS,188637.83,debit,Paytm,,Mumbai,online,yes
TXN-0000196,2021-04-10 22:55:05,ec4004d6f9a9280b,ICICI,AC-855359,POS,49456.74,credit,Spotify,,Bengaluru,POS,no
TXN-0000197,2022-12-28 01:39:07,0132701e846fccbf,Canara,AC-409500,RTGS,23515.65,debit,Reliance Digital,,Indore,online,no
TXN-0000198,2022-08-20 04:44:25,ce3657b225518872,PNB,AC-229528,UPI,135646.97,debit,Croma,,Ahmedabad,online,no
TXN-0000199,2020-11-15 02:03:05,60399440db768190,Canara,AC-576101,POS,4272.65,credit,GooglePay,,Delhi,POS,no
TXN-0000200,2024-09-26 21:53:31,35591642f42c8abd,Axis,AC-107818,NEFT,138805.0,credit,Zomato,,Surat,online,no
TXN-0000201,2019-06-24 18:31:41,6eaff410b057f371,BOB,AC-742198,IMPS,117053.39,credit,Swiggy,,Hyderabad,online,no
TXN-0000202,2022-01-15 04:27:35,45774b2a28a8d252,HDFC,AC-713890,ATM_WITHDRAWAL,5000,debit,,ATM-01502,Indore,ATM,no
TXN-0000203,2024-11-05 12:59:49,407dae1e723a5bf9,PNB,AC-423262,POS,109793.32,debit,Paytm,,Madurai,POS,no
TXN-0000204,2021-08-05 09:19:45,4efc5447c4a8a590,Canara,AC-619539,IMPS,71246.91,debit,Reliance Digital,,Kolkata,online,no
TXN-0000205,2022-09-23 05:09:25,1fd650011c358044,Kotak,AC-719976,NET_BANKING,17438.12,debit,Netflix,,Coimbatore,online,no
TXN-0000206,2024-02-10 21:18:17,4389d689de363de5,Union,AC-978544,CASH_DEPOSIT,198552.22,credit,,,Surat,online,no
TXN-0000207,2023-01-12 03:12:54,87c7464491c42652,Yes,AC-603376,POS,18157.15,debit,Myntra,,Ahmedabad,POS,no
TXN-0000208,2023-06-19 17:05:35,5d23b164c7592629,ICICI,AC-285829,RTGS,59655.08,debit,Netflix,,Coimbatore,online,no
TXN-0000209,2020-02-03 16:19:03,357a8f44821936ad,BOB,AC-106255,ATM_WITHDRAWAL,5000,debit,,ATM-00182,Jaipur,ATM,no
TXN-0000210,2024-11-11 14:55:21,14befdcbd0e37b46,ICICI,AC-996828,NET_BANKING,15552.35,credit,Paytm,,Kolkata,online,no
TXN-0000211,2021-08-24 11:39:08,d2202b194cc46a7c,Union,AC-728464,NET_BANKING,163525.81,debit,PhonePe,,Kolkata,online,no
TXN-0000212,2020-02-17 20:08:28,7f649d7411dfad06,Axis,AC-611255,POS,68271.01,debit,Paytm,,Hyderabad,POS,no
TXN-0000213,2021-12-17 19:25:18,a12a04ba4bc67d69,Axis,AC-542439,ATM_WITHDRAWAL,3000,debit,,ATM-00897,Kolkata,ATM,no
TXN-0000214,2022-08-10 16:04:02,8fec80d84312cc12,ICICI,AC-348686,NET_BANKING,124022.19,credit,Croma,,Surat,online,no
TXN-0000215,2022-04-12 04:12:44,a5d621d3bc1df3ea,BOB,AC-816968,RTGS,50953.87,credit,BigBasket,,Lucknow,online,no
TXN-0000216,2024-02-28 18:34:58,01313f1afe067159,Union,AC-251240,NET_BANKING,78750.47,credit,Reliance Digital,,Indore,online,no
TXN-0000217,2022-04-15 13:19:52,126497b2a4036a0b,Axis,AC-196839,ATM_WITHDRAWAL,2000,debit,,ATM-01522,Kolkata,ATM,no
TXN-0000218,2024-12-04 09:40:13,d5619226d2372fdd,SBI,AC-927217,UPI,174746.16,credit,Swiggy,,Indore,online,no
TXN-0000219,2021-12-21 01:15:34,b60d27fd52c47ac1,Kotak,AC-113329,NET_BANKING,4012.75,debit,DMart,,Chennai,online,no
TXN-0000220,2021-05-07 07:25:30,ef775cfec3a840a7,SBI,AC-805967,ATM_WITHDRAWAL,1000,debit,,ATM-01865,Lucknow,ATM,no
TXN-0000221,2020-06-09 18:24:57,7ca8f4c04c3c493c,Yes,AC-548448,RTGS,95956.27,debit,GooglePay,,Bengaluru,online,no
TXN-0000222,2020-03-14 17:03:18,e6df46703347c554,HDFC,AC-743409,NET_BANKING,54717.13,debit,Zomato,,Chennai,online,no
TXN-0000223,2020-02-15 13:43:05,6464a77fbe2dec77,SBI,AC-822220,CASH_DEPOSIT,137549.51,debit,,,Indore,online,no
TXN-0000224,2022-07-08 00:23:53,08135e6cf6e38f4d,BOB,AC-305690,UPI,66709.23,credit,Reliance Digital,,Surat,online,no
TXN-0000225,2020-01-25 04:13:18,714b9fb820cec4a8,HDFC,AC-145738,NEFT,171064.63,debit,Reliance Digital,,Chennai,online,no
TXN-0000226,2020-03-05 08:06:12,404fa01305b55282,Canara,AC-752267,NET_BANKING,65596.69,credit,Zomato,,Ahmedabad,online,no
TXN-0000227,2023-04-21 14:56:30,c7ae916d42bd8dc2,SBI,AC-917969,CASH_DEPOSIT,157135.93,debit,,,Patna,online,no
TXN-0000228,2019-08-16 04:25:54,fe05fd4bff35546e,Union,AC-688545,NEFT,101522.66,debit,BigBasket,,Hyderabad,online,no
TXN-0000229,2019-01-17 21:31:28,5476b30c97ad5a3d,PNB,AC-905919,CASH_DEPOSIT,184075.15,credit,,,Chennai,online,no
TXN-0000230,2021-12-14 11:42:01,4d95a381a5c4ac4a,Yes,AC-432328,POS,24898.04,credit,Flipkart,,Jaipur,POS,no
TXN-0000231,2024-01-09 15:53:22,812a86fb83f6ca4c,SBI,AC-929374,CASH_DEPOSIT,43827.43,credit,,,Ahmedabad,online,no
TXN-0000232,2020-10-19 07:47:28,589f8b19b548eeed,Yes,AC-118442,IMPS,91670.08,credit,Zomato,,Kolkata,online,no
TXN-0000233,2022-08-01 22:25:54,b7809a398a0fbcdb,Canara,AC-848891,CASH_DEPOSIT,104077.24,credit,,,Mumbai,online,no
TXN-0000234,2021-12-13 20:26:34,18d541bd7f34183b,Union,AC-603254,POS,151111.19,credit,Flipkart,,Coimbatore,POS,no
TXN-0000235,2021-02-17 06:00:36,64496173ba40ed1f,SBI,AC-243188,NEFT,79112.85,debit,Razorpay,,Jaipur,online,no
TXN-0000236,2024-10-14 07:14:10,13d7fc41a6ea7035,ICICI,AC-147709,UPI,152987.59,credit,Reliance Digital,,Madurai,online,no
TXN-0000237,2021-10-23 09:43:46,9df12d4083257394,Canara,AC-904491,ATM_WITHDRAWAL,500,debit,,ATM-01595,Madurai,ATM,no
TXN-0000238,2020-05-27 22:26:42,f7825dcc207aa251,Canara,AC-647343,UPI,160088.56,debit,Swiggy,,Bengaluru,online,no
TXN-0000239,2019-05-29 23:14:02,b672e9662693b289,BOB,AC-537522,POS,104910.42,credit,DMart,,Surat,POS,no
TXN-0000240,2022-05-20 15:57:03,8a0dbde3625e2ee0,Axis,AC-187429,NET_BANKING,82232.06,credit,Spotify,,Patna,online,no
TXN-0000241,2023-08-19 18:05:55,774b7697ec61b98c,PNB,AC-360238,ATM_WITHDRAWAL,1000,debit,,ATM-00143,Surat,ATM,no
TXN-0000242,2022-09-03 16:55:25,dbefd9093e248ba1,Axis,AC-280627,CASH_DEPOSIT,121456.72,credit,,,Hyderabad,online,no
TXN-0000243,2024-05-30 12:06:44,fb36e3c391d4b480,Canara,AC-569550,IMPS,63796.22,credit,Flipkart,,Pune,online,no
TXN-0000244,2022-06-13 00:46:07,da458107397a0c5e,BOB,AC-810604,UPI,153553.07,credit,GooglePay,,Jaipur,online,no
TXN-0000245,2022-11-28 07:04:06,71767378a08fbed6,Axis,AC-683947,ATM_WITHDRAWAL,5000,debit,,ATM-00856,Madurai,ATM,no
TXN-0000246,2022-02-12 18:11:07,2c567e73319eec64,HDFC,AC-180726,POS,130509.72,debit,Netflix,,Surat,POS,no
TXN-0000247,2020-09-04 08:50:18,b8f85e06bcf2c26d,Kotak,AC-772983,IMPS,13728.16,credit,DMart,,Jaipur,online,no
TXN-0000248,2023-12-10 19:14:56,7a56e565238666d0,Yes,AC-336103,IMPS,180297.97,debit,GooglePay,,Kolkata,online,no
TXN-0000249,2023-11-26 11:08:40,07581ce560238438,Union,AC-730999,IMPS,90448.52,debit,Croma,,Surat,online,no
TXN-0000250,2023-04-12 03:04:18,c67bfc7825ffe36d,Union,AC-698303,NET_BANKING,187367.43,debit,Spotify,,Delhi,online,no
TXN-0000251,2022-02-17 01:01:22,171b7e739a35d372,Kotak,AC-590065,RTGS,135847.48,debit,Zomato,,Bengaluru,online,no
TXN-0000252,2024-03-18 22:58:46,962c4410897d4274,PNB,AC-709628,IMPS,170931.36,credit,GooglePay,,Bengaluru,online,no
TXN-0000253,2021-10-18 10:42:34,3702cf16639625de,Axis,AC-224215,CASH_DEPOSIT,29883.6,credit,,,Pune,online,no
TXN-0000254,2019-03-01 09:05:13,45e164df4120d96d,ICICI,AC-737965,NET_BANKING,147522.18,credit,Paytm,,Surat,online,no
TXN-0000255,2020-12-16 23:21:55,130f8b5e33fb5f1b,Axis,AC-554088,RTGS,148817.7,debit,DMart,,Pune,online,no
TXN-0000256,2020-01-26 21:40:26,dd498da710829ff8,Kotak,AC-496919,NEFT,31148.22,credit,Zomato,,Kolkata,online,no
TXN-0000257,2020-10-25 14:24:40,2db9105080f8beb7,PNB,AC-934350,IMPS,31582.15,debit,Netflix,,Kolkata,online,no
TXN-0000258,2020-07-31 20:24:42,d10f5748197c5269,HDFC,AC-839801,CASH_DEPOSIT,184656.21,debit,,,Ahmedabad,online,no
TXN-0000259,2024-01-17 12:41:56,58100afeca2c234f,ICICI,AC-721706,CASH_DEPOSIT,186069.2,credit,,,Ahmedabad,online,no
TXN-0000260,2019-06-01 09:22:36,d01c2a22abe50d3d,SBI,AC-890808,RTGS,80024.72,credit,GooglePay,,Mumbai,online,no
TXN-0000261,2023-10-08 18:57:58,c980a1dedcac9c0d,HDFC,AC-254853,NET_BANKING,144976.35,debit,Razorpay,,Surat,online,no
TXN-0000262,2020-11-30 15:57:12,baba3d8d147eb020,Axis,AC-384944,IMPS,82715.3,credit,Reliance Digital,,Hyderabad,online,no
TXN-0000263,2024-02-11 19:06:53,65c6d69b4b652cbe,Canara,AC-877570,RTGS,64726.34,debit,DMart,,Surat,online,no
TXN-0000264,2024-08-22 19:02:49,a0ca4015fbdcb3da,HDFC,AC-752436,RTGS,126616.08,credit,Amazon,,Surat,online,no
TXN-0000265,2020-01-24 10:14:43,f08734fb1881c4e4,Kotak,AC-127387,CASH_DEPOSIT,57413.17,debit,,,Surat,online,no
TXN-0000266,2022-02-23 03:50:21,519ead6d288520e1,HDFC,AC-658831,IMPS,134680.66,credit,Swiggy,,Surat,online,no
TXN-0000267,2021-12-10 21:03:14,729cd2402d623b57,Kotak,AC-395838,CASH_DEPOSIT,157004.91,credit,,,Chennai,online,no
TXN-0000268,2023-02-18 13:36:11,199d6bf12353f8d6,Yes,AC-653824,CASH_DEPOSIT,38452.33,debit,,,Jaipur,online,no
TXN-0000269,2024-03-27 10:27:05,b9ba1f93b16014d1,Yes,AC-670829,NEFT,91133.23,credit,Swiggy,,Coimbatore,online,no
TXN-0000270,2020-08-09 00:18:12,ca72ed40908ab8d6,BOB,AC-811628,NET_BANKING,20881.79,credit,Reliance Digital,,Chennai,online,no
TXN-0000271,2019-01-17 21:10:36,43ee5ec6cd40add0,BOB,AC-438293,NEFT,159251.55,credit,BigBasket,,Bengaluru,online,no
TXN-0000272,2023-09-09 04:13:58,2ba1c5b78fbb6240,SBI,AC-483489,POS,67735.97,credit,Amazon,,Coimbatore,POS,no
TXN-0000273,2019-03-22 13:13:16,8be9c05092628b69,Canara,AC-942287,POS,108876.82,debit,DMart,,Indore,POS,no
TXN-0000274,2019-08-18 09:47:22,7e22032fa7668ee5,BOB,AC-786633,CASH_DEPOSIT,19496.23,credit,,,Surat,online,no
TXN-0000275,2020-03-31 19:46:31,6d36c6319c0f17d6,Axis,AC-877076,NET_BANKING,85624.83,debit,Myntra,,Lucknow,online,no
TXN-0000276,2019-12-30 22:01:03,ab7a4ae168824f22,Yes,AC-514899,RTGS,146810.65,credit,Netflix,,Madurai,online,no
TXN-0000277,2021-09-13 08:36:42,e858667a5bfd0391,HDFC,AC-631555,NET_BANKING,33860.71,debit,Croma,,Coimbatore,online,no
TXN-0000278,2021-09-26 03:12:36,d519eb37e54b8b6a,Yes,AC-287710,NET_BANKING,57574.42,debit,Paytm,,Bengaluru,online,no
TXN-0000279,2024-06-21 15:03:07,867da3efe4393941,ICICI,AC-596529,UPI,168768.04,credit,Flipkart,,Delhi,online,no
TXN-0000280,2024-03-06 19:15:57,6ca63ea6a2b76141,PNB,AC-617788,NET_BANKING,42194.49,credit,Swiggy,,Patna,online,no
TXN-0000281,2020-01-03 04:05:46,264b38ee90eabd28,Yes,AC-578561,UPI,133290.4,credit,Swiggy,,Indore,online,no
TXN-0000282,2019-09-19 09:13:06,dd9e5bc701dc9e29,HDFC,AC-397135,NET_BANKING,192752.27,credit,Myntra,,Mumbai,online,no
TXN-0000283,2023-06-27 18:10:29,3850afddfef0ff4f,ICICI,AC-135963,UPI,23445.14,credit,Netflix,,Surat,online,no
TXN-0000284,2022-09-24 11:03:45,1bf33dbd9c3debe9,SBI,AC-500286,NEFT,197579.67,debit,PhonePe,,Mumbai,online,no
TXN-0000285,2024-02-12 03:30:22,a74f8be630f57608,Yes,AC-835260,ATM_WITHDRAWAL,5000,debit,,ATM-00168,Madurai,ATM,no
TXN-0000286,2020-03-29 06:00:49,08135e6cf6e38f4d,Kotak,AC-982283,NET_BANKING,2012.2,debit,Amazon,,Coimbatore,online,no
TXN-0000287,2019-12-19 08:02:47,177c8a2d0c06f1c4,ICICI,AC-179959,ATM_WITHDRAWAL,20000,debit,,ATM-00549,Ahmedabad,ATM,no
TXN-0000288,2024-02-14 21:05:00,c4e43f79e192687c,Union,AC-876078,POS,181729.64,debit,Myntra,,Surat,POS,no
TXN-0000289,2022-05-23 08:20:25,7e0e699e7dedd887,BOB,AC-531799,NET_BANKING,100576.56,debit,GooglePay,,Delhi,online,no
TXN-0000290,2022-10-28 04:14:03,acad1d1c8a85ba3c,PNB,AC-559890,RTGS,117543.34,debit,Razorpay,,Ahmedabad,online,no
TXN-0000291,2024-04-08 08:37:21,c10a8473d4f11fa6,Union,AC-794988,UPI,59523.74,credit,Reliance Digital,,Coimbatore,online,no
TXN-0000292,2022-02-26 16:45:32,7fa7f232e9967ba4,Axis,AC-993858,IMPS,198178.18,credit,BigBasket,,Kolkata,online,no
TXN-0000293,2024-06-28 16:44:08,16082580eef93d0c,ICICI,AC-924449,NEFT,64154.71,debit,Spotify,,Mumbai,online,no
TXN-0000294,2022-11-20 23:07:46,99b6fef8a916c01d,Axis,AC-761262,NET_BANKING,4853.17,credit,Amazon,,Kolkata,online,no
TXN-0000295,2021-09-15 11:31:54,465cc20726ad33a0,Union,AC-743163,ATM_WITHDRAWAL,500,debit,,ATM-01326,Lucknow,ATM,no
TXN-0000296,2022-03-29 21:28:14,2833130daf39b71f,PNB,AC-234734,NET_BANKING,112157.12,debit,Zomato,,Jaipur,online,no
TXN-0000297,2019-12-08 10:40:49,a508d972c63f179e,Axis,AC-736699,POS,73400.18,credit,PhonePe,,Hyderabad,POS,no
TXN-0000298,2021-03-31 18:01:02,3d772e6c73a127c6,Kotak,AC-476164,CASH_DEPOSIT,159890.97,credit,,,Chennai,online,no
TXN-0000299,2020-08-06 23:43:18,f4df6eb4118ca4c3,HDFC,AC-806042,IMPS,25717.51,debit,DMart,,Pune,online,no
TXN-0000300,2023-07-26 09:47:21,e232f88c309d3147,SBI,AC-354008,NET_BANKING,68146.25,credit,Flipkart,,Pune,online,no
TXN-0000301,2024-03-25 05:49:58,bed65beb4744639e,Yes,AC-685383,UPI,86301.28,credit,Netflix,,Bengaluru,online,no
TXN-0000302,2021-09-19 18:31:00,7f0ed021eef69342,PNB,AC-125635,NEFT,59657.67,debit,Razorpay,,Kolkata,online,no
TXN-0000303,2019-07-29 03:12:23,cce324a69cec0510,BOB,AC-927035,NEFT,125810.17,debit,Swiggy,,Surat,online,no
TXN-0000304,2024-06-29 22:06:12,f4baea21b450276a,Canara,AC-175914,RTGS,18304.44,debit,Netflix,,Bengaluru,online,no
TXN-0000305,2022-10-21 13:40:25,6b9bae1c1ed11668,Yes,AC-553185,IMPS,119438.09,debit,PhonePe,,Hyderabad,online,no
TXN-0000306,2023-04-30 00:48:21,5bb0434a94065100,HDFC,AC-175290,UPI,80033.66,debit,Flipkart,,Ahmedabad,online,no
TXN-0000307,2024-07-14 23:08:04,f234d209174e059f,ICICI,AC-467000,ATM_WITHDRAWAL,3000,debit,,ATM-00818,Madurai,ATM,no
TXN-0000308,2019-11-04 19:03:00,70dc3234e984cbe9,HDFC,AC-189327,RTGS,2515.73,credit,PhonePe,,Surat,online,no
TXN-0000309,2021-02-12 04:26:23,1fd829614df96914,ICICI,AC-115274,NET_BANKING,39438.86,credit,Myntra,,Jaipur,online,no
TXN-0000310,2021-02-20 08:11:36,d820dee0b707e087,PNB,AC-511657,ATM_WITHDRAWAL,20000,debit,,ATM-01195,Coimbatore,ATM,no
TXN-0000311,2024-06-14 22:28:06,239532ac0391f38f,PNB,AC-758412,NET_BANKING,28817.27,credit,Amazon,,Mumbai,online,no
TXN-0000312,2022-11-12 01:09:49,b7809a398a0fbcdb,HDFC,AC-768030,ATM_WITHDRAWAL,15000,debit,,ATM-01946,Ahmedabad,ATM,no
TXN-0000313,2020-02-03 03:30:57,35591642f42c8abd,ICICI,AC-701854,IMPS,96694.11,credit,Zomato,,Chennai,online,no
TXN-0000314,2022-08-16 16:06:34,22d97ddb8cb6fd0f,PNB,AC-945349,UPI,108472.87,debit,Myntra,,Patna,online,no
TXN-0000315,2024-11-03 19:53:14,b8c6aa4c0766d9a5,Canara,AC-345101,POS,136209.77,credit,PhonePe,,Bengaluru,POS,no
TXN-0000316,2021-11-29 12:04:10,2997a812e2fd5c84,HDFC,AC-778038,UPI,56970.34,credit,Razorpay,,Delhi,online,no
TXN-0000317,2024-10-02 04:00:56,fc87b4a3907350a3,Yes,AC-501921,NET_BANKING,193195.27,debit,PhonePe,,Kolkata,online,no
TXN-0000318,2020-01-31 18:21:52,e7ecc3868fb7ffbd,SBI,AC-105194,NEFT,167454.65,credit,GooglePay,,Lucknow,online,no
TXN-0000319,2021-11-21 08:09:43,67790f3bb765df3b,BOB,AC-470539,NET_BANKING,177171.24,credit,Razorpay,,Madurai,online,no
TXN-0000320,2021-01-15 16:37:55,7e6ce35b8c6d79fe,Kotak,AC-946229,RTGS,28297.85,debit,Swiggy,,Patna,online,no
TXN-0000321,2021-07-07 05:00:19,f1f8d89cec0509a8,BOB,AC-621771,POS,143629.0,credit,Netflix,,Madurai,POS,no
TXN-0000322,2019-04-01 23:13:42,fb256eff086647e8,SBI,AC-824151,NEFT,145169.28,credit,GooglePay,,Indore,online,no
TXN-0000323,2024-02-27 02:00:41,ad232e8701bf8856,Axis,AC-299333,NET_BANKING,106819.99,credit,Amazon,,Jaipur,online,no
TXN-0000324,2022-06-18 18:45:51,c469b3e92e430c6b,Kotak,AC-319022,RTGS,127229.68,debit,Swiggy,,Lucknow,online,no
TXN-0000325,2023-10-18 15:41:06,2b5556e43af6ac85,Kotak,AC-196298,NET_BANKING,69318.79,credit,Reliance Digital,,Lucknow,online,no
TXN-0000326,2021-08-29 05:37:13,2d84ce0322fc1247,Yes,AC-372574,IMPS,101105.64,credit,Spotify,,Patna,online,no
TXN-0000327,2023-01-02 11:44:01,b9cde89dec96211b,Axis,AC-495544,NEFT,197441.28,debit,Spotify,,Lucknow,online,no
TXN-0000328,2024-07-17 16:01:22,e9fa9d375ae3359e,Axis,AC-715398,NET_BANKING,179638.23,debit,Razorpay,,Indore,online,no
TXN-0000329,2022-12-09 00:28:17,6ca839dabb103351,PNB,AC-236218,NEFT,13332.97,debit,Croma,,Chennai,online,no
TXN-0000330,2023-07-08 23:20:29,4f0bf605537209a9,ICICI,AC-646984,POS,61137.25,debit,Flipkart,,Patna,POS,no
TXN-0000331,2022-10-04 09:30:42,4e722d771b437c7a,PNB,AC-205764,POS,191286.06,credit,Swiggy,,Hyderabad,POS,no
TXN-0000332,2020-07-21 11:43:48,47fa0dfdcd9ed1cc,HDFC,AC-505219,RTGS,73987.99,debit,DMart,,Ahmedabad,online,no
TXN-0000333,2023-11-21 02:07:25,e50efff3d031ed73,HDFC,AC-660616,UPI,196044.71,credit,DMart,,Madurai,online,no
TXN-0000334,2019-07-12 06:35:20,32a73f6d21196eba,Canara,AC-186183,RTGS,29659.84,debit,Netflix,,Surat,online,no
TXN-0000335,2024-08-16 05:04:48,7509b54670790b59,SBI,AC-927319,IMPS,109042.71,credit,Zomato,,Lucknow,online,no
TXN-0000336,2020-10-08 08:01:33,a11e1f30e527b785,Union,AC-436248,UPI,119781.75,debit,Myntra,,Coimbatore,online,no
TXN-0000337,2019-07-20 00:38:33,442d9866eb232bb1,Kotak,AC-702493,UPI,62921.0,credit,Swiggy,,Lucknow,online,no
TXN-0000338,2019-06-12 06:31:48,85d143a00a006cb8,Canara,AC-745754,NEFT,190724.91,debit,Myntra,,Kolkata,online,no
TXN-0000339,2020-02-17 14:04:22,ce7c470c7590489f,Axis,AC-558847,IMPS,191134.16,debit,Zomato,,Mumbai,online,no
TXN-0000340,2024-12-15 00:01:48,d5824955d6323fcc,Kotak,AC-777825,ATM_WITHDRAWAL,500,debit,,ATM-01431,Chennai,ATM,no
TXN-0000341,2021-07-07 22:21:39,f868c68734e71e04,Canara,AC-596117,IMPS,22985.93,debit,Amazon,,Mumbai,online,no
TXN-0000342,2023-08-19 20:47:58,00d7f5cd5d8a317b,ICICI,AC-180132,NEFT,198820.08,credit,Reliance Digital,,Jaipur,online,no
TXN-0000343,2019-07-24 13:28:07,bf07183becac0de9,Yes,AC-451507,NET_BANKING,105071.38,credit,Netflix,,Kolkata,online,no
TXN-0000344,2022-01-06 19:43:02,5caa6e8d3f935316,Axis,AC-466261,RTGS,8414.87,debit,PhonePe,,Ahmedabad,online,no
TXN-0000345,2024-01-07 14:07:01,fa949f9742cb58b1,Union,AC-367898,ATM_WITHDRAWAL,20000,debit,,ATM-00443,Patna,ATM,no
TXN-0000346,2021-06-15 20:39:50,2322b201d0b8c50a,Axis,AC-365141,POS,16900.69,credit,Flipkart,,Hyderabad,POS,no
TXN-0000347,2019-03-01 23:58:05,f6e5188b9fbb54a1,Yes,AC-142433,ATM_WITHDRAWAL,10000,debit,,ATM-01181,Bengaluru,ATM,no
TXN-0000348,2020-06-05 20:56:26,a6faf12d51cca24f,SBI,AC-239307,IMPS,151843.0,debit,Amazon,,Bengaluru,online,no
TXN-0000349,2019-01-16 20:11:37,a2f4df3eb0eaee73,SBI,AC-159328,CASH_DEPOSIT,166804.51,debit,,,Chennai,online,no
TXN-0000350,2024-08-12 06:42:13,fc60ed73401e1072,Kotak,AC-741891,CASH_DEPOSIT,65359.35,credit,,,Delhi,online,no
TXN-0000351,2019-01-31 18:25:35,43ee5ec6cd40add0,SBI,AC-283380,ATM_WITHDRAWAL,15000,debit,,ATM-00653,Lucknow,ATM,no
TXN-0000352,2024-02-02 12:36:39,ef71c447365b8bb7,Axis,AC-200421,POS,87940.75,debit,Swiggy,,Coimbatore,POS,no
TXN-0000353,2020-11-26 16:30:17,4005ad1c98ca2e38,Canara,AC-151061,RTGS,13473.55,debit,PhonePe,,Jaipur,online,no
TXN-0000354,2019-08-29 21:34:50,fb1f511f7e79c4de,SBI,AC-115997,IMPS,199670.29,debit,Croma,,Mumbai,online,no
TXN-0000355,2019-03-25 11:33:29,23d7fd1aa36ed04e,PNB,AC-430325,POS,132414.42,debit,Netflix,,Coimbatore,POS,no
TXN-0000356,2022-03-28 00:31:54,ef4a80f275ddf3b3,Yes,AC-742485,NEFT,105274.55,debit,Spotify,,Bengaluru,online,no
TXN-0000357,2020-01-19 16:44:45,4291dd0ca2b30aed,SBI,AC-859216,RTGS,146257.66,credit,PhonePe,,Patna,online,no
TXN-0000358,2023-10-18 06:07:53,9bd430a2f65939d5,HDFC,AC-526466,UPI,194712.44,credit,PhonePe,,Lucknow,online,no
TXN-0000359,2022-09-25 09:43:43,abfad5c2d06f353e,Yes,AC-561450,CASH_DEPOSIT,165090.08,credit,,,Patna,online,no
TXN-0000360,2020-07-14 08:13:21,4d9782525770ab36,Canara,AC-281565,NEFT,159131.35,credit,Paytm,,Patna,online,no
TXN-0000361,2022-07-09 12:13:39,aa78e049f75837b0,BOB,AC-928882,IMPS,96671.83,credit,GooglePay,,Coimbatore,online,no
TXN-0000362,2024-08-10 11:51:15,8f9551da58cdee1d,Kotak,AC-920688,CASH_DEPOSIT,137624.48,credit,,,Bengaluru,online,no
TXN-0000363,2024-09-02 08:07:16,aebed5f67eca154a,ICICI,AC-121974,IMPS,141148.82,debit,Flipkart,,Indore,online,no
TXN-0000364,2020-10-14 19:36:17,404fa01305b55282,HDFC,AC-857841,RTGS,114501.29,debit,PhonePe,,Coimbatore,online,no
TXN-0000365,2021-04-12 13:55:28,d8f90568d2da17af,ICICI,AC-527925,NEFT,176770.29,debit,Amazon,,Hyderabad,online,no
TXN-0000366,2022-11-10 13:05:36,d2a9aae607c1d03f,Yes,AC-872964,ATM_WITHDRAWAL,10000,debit,,ATM-01503,Mumbai,ATM,no
TXN-0000367,2023-05-06 04:27:23,16ee3b024ba4c546,Kotak,AC-199898,NET_BANKING,150591.58,debit,Zomato,,Indore,online,no
TXN-0000368,2019-06-29 07:11:40,d76f233d98182a1c,HDFC,AC-765136,ATM_WITHDRAWAL,10000,debit,,ATM-00729,Delhi,ATM,no
TXN-0000369,2021-07-31 00:33:31,8e97c1ee00cd9e12,Union,AC-939223,NET_BANKING,9825.9,credit,GooglePay,,Delhi,online,no
TXN-0000370,2022-01-14 03:47:19,99c09f91db3fd27d,Kotak,AC-947837,UPI,142072.43,credit,Paytm,,Mumbai,online,no
TXN-0000371,2021-08-04 19:46:45,3ea007e4c27ac042,Kotak,AC-808800,NEFT,55843.53,debit,Myntra,,Bengaluru,online,no
TXN-0000372,2021-02-16 17:58:30,0eeb9532ce030a65,Canara,AC-500030,NEFT,46196.37,debit,Croma,,Coimbatore,online,no
TXN-0000373,2021-10-13 05:02:35,01b5b50bca01610e,Axis,AC-679878,CASH_DEPOSIT,107872.91,credit,,,Lucknow,online,no
TXN-0000374,2024-11-28 19:31:23,c4afcf5ba4cdb700,PNB,AC-718330,NEFT,14894.25,credit,Croma,,Patna,online,no
TXN-0000375,2023-05-26 02:39:25,91fca30294f9c996,Yes,AC-722855,POS,123240.84,debit,DMart,,Kolkata,POS,no
